user_id,book_id,rating
4831.0,4196,4
4856.0,2288,5
2645.0,5792,3
2645.0,3250,2
4846.0,739,4
4861.0,76,4
4861.0,171,5
4861.0,230,4
4861.0,471,3
4846.0,304,5
4861.0,451,3
4831.0,2419,3
4854.0,117,5
2645.0,4836,4
4856.0,256,5
2645.0,1584,4
4856.0,870,5
4856.0,9023,5
4861.0,488,4
4861.0,739,5
4856.0,1657,5
4854.0,54,4
4861.0,436,3
4856.0,104,5
4854.0,1014,3
4854.0,751,3
4861.0,108,3
4861.0,955,3
4861.0,1063,3
4861.0,1436,2
2645.0,4394,4
4854.0,560,2
4854.0,782,4
4861.0,365,4
4854.0,177,5
4861.0,109,4
4861.0,2649,5
4861.0,7429,4
4861.0,788,4
4861.0,196,3
4861.0,381,4
4861.0,89,3
4841.0,50,5
4841.0,85,4
4841.0,278,5
4841.0,117,5
4856.0,38,4
4594.0,6521,5
4861.0,690,4
4856.0,1031,5
4861.0,2028,3
4861.0,15,4
2091.0,604,5
4861.0,155,3
4861.0,161,3
4854.0,468,1
4861.0,4582,2
4861.0,157,4
4861.0,59,5
4861.0,364,5
4854.0,3930,4
4854.0,9304,4
4861.0,138,3
4861.0,357,2
4854.0,4880,4
4854.0,2052,4
4854.0,4149,4
4861.0,8404,4
3091.0,4763,1
4647.0,6457,4
4854.0,2763,3
4861.0,1025,3
4776.0,2002,5
4776.0,4244,4
4861.0,1099,4
4861.0,505,3
4647.0,358,3
4861.0,3614,3
4861.0,4632,3
4647.0,626,4
4854.0,1280,4
4861.0,4548,3
4861.0,3918,3
4861.0,3286,3
4861.0,4289,3
4861.0,4542,3
4854.0,576,4
4861.0,500,3
4647.0,3363,4
4647.0,3274,5
4861.0,347,5
4854.0,4727,3
3576.0,238,5
4861.0,37,5
4861.0,332,5
4861.0,292,5
4861.0,602,5
4861.0,641,5
4647.0,80,5
4861.0,542,5
4854.0,9303,5
4776.0,1521,3
4776.0,2763,5
4776.0,4537,4
3576.0,326,5
4647.0,1338,5
6840.0,410,4
6840.0,113,4
6840.0,2190,4
6840.0,916,4
6840.0,688,4
6840.0,236,4
6840.0,316,4
6840.0,4079,4
6840.0,9295,4
6840.0,1859,3
6840.0,1877,5
4456.0,2544,4
4776.0,1043,2
4776.0,561,5
4776.0,223,4
4776.0,918,5
4776.0,1137,5
4776.0,1397,5
4776.0,1172,5
6840.0,595,4
6840.0,3504,5
6840.0,3508,5
4776.0,45,3
6840.0,7923,4
4776.0,65,4
4776.0,1083,2
4776.0,87,4
4776.0,4,5
4776.0,36,5
4776.0,55,5
4776.0,1583,2
6840.0,180,4
6840.0,1178,4
4856.0,5527,5
6840.0,8752,3
4856.0,238,4
4824.0,495,3
4854.0,1381,4
4782.0,1616,3
4782.0,3089,4
4782.0,3276,3
4782.0,2861,3
4643.0,7836,4
4854.0,148,4
6840.0,8232,4
4782.0,2389,4
4782.0,3369,4
4854.0,1487,3
4854.0,8847,3
4854.0,2295,3
4854.0,2366,3
6840.0,436,5
6840.0,444,5
6840.0,1545,5
4854.0,1131,2
4615.0,100,5
4854.0,2738,3
4474.0,3504,3
4474.0,9038,2
4474.0,522,1
4456.0,410,4
4183.0,1714,3
4183.0,272,3
4183.0,669,4
4183.0,925,4
4183.0,8039,2
4183.0,26,3
4183.0,5,2
3928.0,239,4
4183.0,436,4
4183.0,5932,4
2240.0,132,4
2240.0,1407,5
2240.0,777,4
1248.0,160,2
4776.0,180,4
4776.0,662,5
4776.0,378,3
4776.0,8516,5
3136.0,925,3
4716.0,67,5
2308.0,8946,5
473.0,457,2
2455.0,6184,4
2455.0,9645,4
1823.0,516,5
1823.0,1514,5
4867.0,44,5
4867.0,107,3
4867.0,686,4
4867.0,683,4
4867.0,571,4
4867.0,622,4
4867.0,1459,4
4867.0,1414,4
4867.0,716,4
4867.0,186,5
4867.0,11,3
4867.0,1311,5
4867.0,238,3
4867.0,538,2
4867.0,674,5
4867.0,310,3
4867.0,33,4
4829.0,7306,3
4829.0,5733,3
4829.0,7465,4
4829.0,6532,2
4829.0,8956,3
4829.0,8953,2
4867.0,28,3
4867.0,9,3
4867.0,22,3
4867.0,115,1
4867.0,36,4
4867.0,64,5
4867.0,331,4
4867.0,328,4
4867.0,908,3
4867.0,1149,4
4867.0,616,3
4867.0,2991,2
2971.0,316,4
2971.0,1449,4
4867.0,3217,4
4829.0,4678,3
4867.0,38,4
4867.0,13,4
4867.0,26,4
4049.0,64,4
4869.0,123,5
4869.0,86,5
4869.0,281,4
4869.0,227,4
4869.0,343,4
4869.0,596,4
4869.0,833,4
4869.0,1057,4
4869.0,1037,4
4869.0,963,4
4869.0,1388,4
4869.0,1407,4
4869.0,1301,4
4869.0,1733,4
4869.0,3273,4
4869.0,221,4
4869.0,1897,4
4869.0,3831,4
4849.0,75,3
4869.0,417,4
4742.0,46,5
4742.0,108,4
4742.0,955,4
4742.0,1063,4
4742.0,308,4
4742.0,411,4
4742.0,1436,4
4742.0,952,4
4742.0,3034,4
4742.0,228,3
1448.0,212,4
1448.0,323,4
1448.0,127,3
1448.0,1578,2
1448.0,7970,4
3063.0,8496,3
1448.0,2478,3
1448.0,4598,3
1448.0,268,3
1448.0,121,5
3347.0,883,5
3347.0,186,5
3347.0,1501,4
3347.0,1537,4
4556.0,561,4
3347.0,3753,5
4556.0,429,2
4870.0,4614,3
4870.0,7779,3
3381.0,6863,3
3381.0,360,3
2854.0,142,4
4814.0,3634,1
4814.0,199,2
4814.0,26,5
4814.0,186,1
3381.0,934,1
4814.0,228,2
4814.0,2,5
4814.0,27,5
4814.0,23,5
4814.0,5,5
4814.0,24,5
4814.0,21,5
4814.0,18,5
4814.0,50,5
4814.0,7,2
4814.0,33,3
4814.0,28,3
4814.0,10,5
4814.0,32,4
4814.0,14,5
4814.0,29,3
4814.0,36,5
4814.0,85,5
3381.0,9008,3
4870.0,132,3
4870.0,114,3
4870.0,7541,3
4870.0,22,2
4870.0,948,2
4870.0,306,3
4870.0,1843,3
3829.0,68,5
4870.0,10,3
4870.0,33,4
4870.0,741,2
4870.0,383,2
4870.0,4096,4
4870.0,11,3
4870.0,119,3
3829.0,426,2
4870.0,238,2
4870.0,3761,4
4870.0,186,5
4870.0,1171,3
4870.0,344,4
4870.0,372,4
4870.0,217,2
4870.0,115,2
4870.0,3985,2
4870.0,150,2
4870.0,38,4
4870.0,1392,4
4870.0,5,3
4870.0,179,3
4870.0,26,2
4870.0,101,4
4870.0,40,3
3213.0,1791,3
4869.0,1592,5
2418.0,62,4
4869.0,1564,5
4869.0,2478,5
4869.0,986,5
2331.0,62,3
2331.0,368,2
2331.0,480,3
4869.0,1547,4
2331.0,6327,3
2331.0,1312,2
2648.0,499,2
2331.0,943,3
2331.0,1707,4
2648.0,726,3
2331.0,620,4
2331.0,714,3
2331.0,148,2
2331.0,1255,3
2331.0,241,4
2331.0,1373,4
2331.0,117,5
2331.0,1196,5
2331.0,1530,5
2331.0,111,2
2331.0,58,5
2331.0,80,3
2331.0,248,4
2331.0,1421,1
2331.0,18,5
2331.0,198,3
2331.0,383,2
2331.0,100,1
2331.0,916,4
2331.0,21,3
4285.0,1149,4
2331.0,1031,5
2331.0,736,5
2331.0,125,5
3635.0,1176,5
3635.0,768,4
3635.0,4131,4
3635.0,3744,4
3635.0,5167,4
3635.0,6510,4
3635.0,8143,4
4869.0,256,2
3635.0,7414,4
4869.0,67,4
4869.0,11,4
4869.0,3,5
4869.0,38,5
3635.0,2589,4
4869.0,2074,5
4869.0,511,4
4869.0,2150,5
4869.0,2745,5
4869.0,2351,4
4869.0,2031,4
4869.0,3108,4
4869.0,3680,2
4869.0,4127,2
4869.0,2296,5
4869.0,3876,3
4869.0,4797,3
4869.0,5007,3
4869.0,8216,2
4869.0,448,5
4869.0,464,4
4869.0,199,4
4869.0,114,4
4869.0,387,3
4869.0,798,5
4869.0,790,4
4749.0,935,4
4869.0,9936,5
4749.0,335,3
4749.0,375,4
4869.0,1338,4
4869.0,1656,5
4869.0,5658,5
4869.0,8053,5
4847.0,4429,2
4714.0,704,4
2595.0,328,5
2965.0,550,4
4871.0,550,4
4876.0,659,4
4876.0,22,3
4876.0,57,2
4876.0,9760,4
4876.0,4717,3
3958.0,9113,4
3243.0,1005,4
3674.0,4131,5
4876.0,860,4
4876.0,1144,3
4876.0,100,5
4876.0,11,4
4876.0,616,5
820.0,398,4
4877.0,495,5
4877.0,1238,5
4877.0,4108,5
820.0,40,2
4877.0,8,3
4877.0,9,4
4877.0,26,4
4877.0,33,3
3929.0,7271,3
4877.0,10,5
4877.0,212,2
4877.0,3791,5
4877.0,28,3
4877.0,48,5
4877.0,916,3
4877.0,32,4
4877.0,13,5
3074.0,217,4
4877.0,236,5
4877.0,4,4
4877.0,131,4
4877.0,55,5
4877.0,1102,4
4877.0,8886,5
4877.0,82,5
3164.0,281,2
4877.0,22,4
4877.0,344,4
4877.0,3646,3
4877.0,3546,5
3164.0,400,2
3164.0,492,2
4791.0,317,5
4791.0,576,4
4791.0,90,5
4791.0,529,2
2253.0,142,3
4880.0,38,5
4880.0,72,5
4880.0,168,5
4880.0,176,5
4880.0,243,5
4880.0,232,5
4880.0,237,4
4880.0,305,5
4880.0,612,5
4880.0,488,5
4880.0,349,5
4880.0,725,5
4880.0,691,4
4880.0,553,5
4880.0,1261,5
4880.0,936,5
4880.0,953,5
4880.0,670,3
4880.0,556,5
4880.0,578,4
4880.0,1053,5
4880.0,675,4
4880.0,739,5
4880.0,705,3
4880.0,1123,3
4880.0,915,5
4880.0,1139,4
4880.0,1075,5
2445.0,815,4
4880.0,967,4
4880.0,1498,4
4880.0,1900,4
4880.0,944,4
4880.0,986,3
4880.0,609,3
4880.0,818,2
2445.0,4609,5
4880.0,1987,4
4880.0,1208,4
4880.0,1589,4
4880.0,911,5
4880.0,1423,5
4880.0,2513,4
4880.0,2352,5
4880.0,122,5
4880.0,2192,4
4880.0,2028,4
4880.0,4317,4
4880.0,9021,2
4880.0,186,4
880.0,173,3
4880.0,22,4
880.0,68,3
4880.0,1806,5
4880.0,9516,4
2253.0,278,4
2253.0,118,2
880.0,32,3
880.0,456,2
880.0,117,5
2253.0,63,5
880.0,1196,5
4880.0,26,2
4880.0,975,3
880.0,1530,4
4880.0,570,4
4880.0,8,3
4880.0,4,5
4880.0,660,2
4880.0,84,3
4880.0,44,4
4880.0,107,4
4880.0,5024,4
4880.0,103,3
4880.0,160,3
4880.0,83,3
4880.0,15,4
4880.0,132,3
4880.0,2650,4
4880.0,306,4
4880.0,274,5
4880.0,1733,3
4880.0,1301,3
4880.0,1407,3
4880.0,1388,3
4880.0,963,4
4880.0,1057,3
4880.0,1037,3
4880.0,833,3
4880.0,596,3
4880.0,343,3
4880.0,227,5
4880.0,281,3
4880.0,86,5
4880.0,123,5
4880.0,9,2
4880.0,28,4
4880.0,23,5
4880.0,18,5
4880.0,21,5
4880.0,24,5
4880.0,27,5
4880.0,25,5
4880.0,2,5
4880.0,326,3
4880.0,1083,4
4881.0,381,4
4881.0,89,4
4880.0,1648,4
4881.0,109,5
4881.0,1436,2
4881.0,1063,4
4881.0,955,3
4881.0,108,4
4880.0,9230,5
4881.0,171,4
4881.0,76,4
4881.0,493,2
4881.0,1457,5
4881.0,75,5
4881.0,3755,1
4881.0,278,5
4881.0,786,5
4880.0,367,4
4880.0,1709,4
4881.0,102,4
4881.0,63,4
4880.0,2009,4
4881.0,43,4
4881.0,42,5
4880.0,5558,4
4881.0,85,2
4881.0,248,2
4880.0,4528,4
4881.0,50,4
4880.0,304,4
4880.0,325,5
4880.0,476,3
4880.0,704,5
4880.0,2089,3
4880.0,4392,3
4880.0,6322,3
4880.0,6704,5
4880.0,1260,3
4881.0,184,5
4880.0,604,5
4880.0,5123,3
4357.0,2252,2
4357.0,895,5
4357.0,2041,3
4357.0,142,3
3061.0,550,5
4886.0,36,4
4886.0,4,4
4886.0,26,3
4871.0,92,5
4886.0,11,2
4886.0,32,3
4886.0,14,3
4886.0,22,2
4886.0,57,3
4886.0,100,4
4886.0,45,4
4827.0,464,5
4827.0,853,3
4827.0,577,3
4886.0,122,1
4827.0,77,3
4886.0,225,3
3061.0,87,4
4886.0,4189,3
4886.0,3,2
4886.0,212,2
4886.0,81,4
4886.0,104,4
4886.0,1547,1
4886.0,46,1
4886.0,111,2
4886.0,186,3
4886.0,142,3
4886.0,273,4
4886.0,82,2
4886.0,1833,4
4886.0,4171,4
4886.0,6604,4
4886.0,707,4
4880.0,33,4
4880.0,7,3
4880.0,32,4
4880.0,58,3
4880.0,100,4
4880.0,45,3
4880.0,19,3
4880.0,489,5
4880.0,63,2
4880.0,114,3
4880.0,2025,4
4880.0,4872,3
4880.0,951,3
4880.0,196,4
4880.0,1124,4
4880.0,1495,5
4815.0,181,5
4815.0,2107,4
4815.0,6521,4
4815.0,1333,3
4815.0,687,5
4815.0,8435,4
4815.0,85,5
4815.0,278,5
4815.0,741,4
4815.0,3560,3
4815.0,1552,5
4815.0,3737,2
4815.0,767,3
4553.0,263,4
4553.0,160,3
4553.0,32,3
4553.0,109,5
4553.0,138,3
4553.0,33,4
4553.0,5845,4
4815.0,426,4
4815.0,790,1
4553.0,117,4
4815.0,75,4
4553.0,386,4
4553.0,577,4
4815.0,1457,3
4553.0,707,3
4553.0,77,4
4553.0,9,4
4553.0,26,5
4553.0,37,4
4553.0,114,4
4553.0,132,3
4553.0,856,4
4553.0,1290,4
4553.0,36,5
4171.0,5385,2
4553.0,7,3
4553.0,2,4
4553.0,24,4
4553.0,23,4
4553.0,18,4
4553.0,21,4
4553.0,27,4
4553.0,25,4
4815.0,3966,5
4815.0,179,4
4553.0,625,4
4553.0,9443,4
4815.0,1392,3
4815.0,3597,5
4553.0,2695,3
4553.0,388,4
4553.0,28,3
4553.0,301,3
4553.0,228,3
4553.0,78,3
4553.0,122,3
4553.0,427,4
4553.0,3699,4
4553.0,29,4
4553.0,125,4
4553.0,154,3
4553.0,248,3
4553.0,353,3
4553.0,530,5
2407.0,786,3
4553.0,773,4
4553.0,793,3
4553.0,6692,4
4553.0,381,4
935.0,9928,2
4553.0,123,3
4553.0,281,4
4553.0,227,3
4553.0,596,3
4553.0,2573,3
4553.0,145,3
4553.0,170,3
4553.0,2163,4
2407.0,14,4
4553.0,356,3
4553.0,873,3
4553.0,1033,3
4553.0,1163,3
4553.0,1225,3
4553.0,1289,3
4553.0,8072,4
2407.0,162,4
2407.0,4517,3
2407.0,3600,3
4882.0,71,4
4882.0,1121,5
4882.0,8923,5
2407.0,3133,4
2407.0,271,4
4882.0,3808,5
4882.0,3472,5
2407.0,2274,3
4882.0,6447,4
4882.0,6954,4
4882.0,6553,3
4778.0,498,4
4778.0,826,5
4778.0,7309,3
4877.0,122,4
4553.0,58,4
4553.0,3252,4
4553.0,1373,3
4877.0,1168,5
4553.0,1465,4
4877.0,15,4
4877.0,213,4
4877.0,14,4
4877.0,2051,4
4877.0,177,3
4778.0,704,5
4877.0,620,5
4778.0,476,4
4877.0,57,3
4877.0,278,5
4877.0,85,5
4877.0,50,5
4877.0,42,4
4877.0,38,5
4877.0,508,4
4877.0,688,5
4877.0,1272,3
4877.0,1392,3
4877.0,574,4
2187.0,1282,3
4778.0,935,4
4778.0,375,3
2187.0,380,5
4778.0,8733,3
4553.0,332,3
4877.0,5274,5
4877.0,9391,3
413.0,2327,5
3703.0,1087,5
4877.0,4153,5
4877.0,109,5
4877.0,325,4
4877.0,476,4
4877.0,4130,5
4877.0,758,5
4877.0,3933,2
4877.0,398,5
491.0,4973,4
4567.0,118,4
4567.0,669,3
4567.0,1825,5
4567.0,2049,5
4567.0,1590,5
4567.0,1916,5
4567.0,6959,5
4567.0,7646,5
4567.0,1497,5
4567.0,2787,3
4567.0,3871,4
4567.0,315,4
4895.0,158,4
4895.0,132,3
4895.0,122,1
4895.0,38,5
4895.0,9,4
4895.0,22,2
4895.0,33,3
4895.0,26,5
4895.0,23,2
4895.0,18,4
4895.0,21,3
4895.0,24,2
4895.0,27,4
4894.0,4773,5
4895.0,25,4
4895.0,2,3
4894.0,4593,5
4894.0,4550,5
4894.0,5963,5
4895.0,1713,3
4895.0,2165,5
4895.0,2938,4
4895.0,3998,3
4894.0,2472,5
4894.0,4687,5
4894.0,4791,5
4894.0,5151,5
4895.0,1100,5
4895.0,2827,2
4895.0,3533,1
4895.0,6276,3
4895.0,6975,4
4895.0,6533,2
4895.0,9866,5
4895.0,9628,2
4895.0,8399,3
4895.0,8199,3
4895.0,5061,4
4895.0,9828,3
4895.0,1649,3
4895.0,6383,4
4895.0,5097,3
4895.0,3136,4
4895.0,8340,3
4895.0,5914,3
4895.0,6261,4
4895.0,37,5
4895.0,332,2
4895.0,347,4
4895.0,292,4
4895.0,602,3
4895.0,641,3
4895.0,542,3
4895.0,62,3
4895.0,480,4
4895.0,368,4
4895.0,186,3
4895.0,1537,3
4895.0,700,3
4895.0,78,2
3112.0,1567,4
3112.0,350,4
3112.0,1250,5
3112.0,462,5
3112.0,3613,5
3112.0,6042,5
3112.0,228,4
3112.0,1465,5
4797.0,2329,3
3407.0,9624,5
4824.0,510,3
4824.0,2056,4
4824.0,1023,4
4824.0,722,4
4824.0,949,4
4756.0,9841,4
4824.0,528,4
4824.0,1119,3
4824.0,1249,3
4756.0,170,3
4756.0,145,3
4897.0,4,5
4897.0,5,3
4897.0,11,5
4897.0,13,4
4897.0,10,4
4897.0,33,5
4897.0,7,5
4756.0,7332,2
4717.0,3255,2
4717.0,1642,3
4756.0,2620,4
4756.0,7266,5
4717.0,6389,3
4756.0,8857,5
4717.0,3597,3
4717.0,1168,4
4717.0,14,3
4717.0,21,3
4756.0,219,5
4756.0,2413,5
4756.0,4017,4
4756.0,8635,4
4756.0,8393,4
4756.0,9254,4
4756.0,5093,4
4756.0,6681,5
4756.0,7307,4
4756.0,3941,4
4756.0,3584,4
4756.0,7436,3
4756.0,1693,5
4756.0,1418,5
4756.0,1463,5
4756.0,5232,5
4756.0,7506,5
4756.0,4799,4
4756.0,5160,4
4756.0,4553,4
4756.0,2811,4
639.0,5084,5
4756.0,3492,4
639.0,9344,5
4756.0,205,5
4756.0,898,4
4756.0,89,5
4756.0,97,4
4617.0,1031,3
4756.0,227,4
4756.0,1037,4
4175.0,3151,3
4175.0,876,3
4175.0,6860,4
4756.0,63,3
4847.0,1299,4
4847.0,1313,5
4756.0,3518,5
4847.0,982,3
4756.0,994,5
4847.0,3543,4
4756.0,1656,4
1702.0,263,4
4847.0,3595,5
4871.0,3055,5
4847.0,3551,3
4871.0,70,4
4871.0,167,5
4847.0,795,5
4871.0,570,4
4847.0,570,5
4871.0,38,3
4871.0,2353,5
4871.0,2,4
4871.0,18,4
4871.0,25,4
4871.0,407,5
4871.0,4237,4
4871.0,3456,4
639.0,142,4
4871.0,666,4
4871.0,377,5
4871.0,322,4
4871.0,282,5
4871.0,766,5
4871.0,1895,5
4871.0,1572,5
4871.0,2937,5
4871.0,3086,5
4871.0,3395,5
4871.0,3396,5
4871.0,3660,5
4871.0,3082,5
4871.0,2170,5
4871.0,2674,4
4871.0,5923,5
4871.0,9299,4
4824.0,126,4
4824.0,1105,4
4824.0,1262,4
3112.0,328,3
2961.0,6636,2
2961.0,7520,4
2961.0,199,5
3112.0,15,3
3112.0,87,5
3112.0,64,4
4824.0,863,5
3112.0,138,2
4824.0,608,3
3112.0,468,4
3112.0,1378,2
3112.0,2724,4
4824.0,251,5
4824.0,3274,5
3112.0,372,4
3112.0,508,5
4824.0,5446,5
4824.0,358,5
3112.0,2015,1
2620.0,1348,5
2620.0,391,5
2620.0,3274,3
3112.0,1586,5
4824.0,1648,5
3112.0,1748,1
3112.0,5458,4
4824.0,3047,5
4824.0,4877,5
3112.0,2650,3
4824.0,1348,5
4824.0,798,5
4824.0,391,5
4824.0,364,5
4824.0,5265,5
4824.0,2512,5
1819.0,95,3
1819.0,397,4
1819.0,2865,5
1819.0,709,5
1819.0,7771,5
1622.0,8,5
1118.0,1464,4
4380.0,682,1
3576.0,4118,2
387.0,1957,2
4782.0,2096,4
387.0,67,4
387.0,2472,4
387.0,80,4
1328.0,490,5
1328.0,1265,5
1328.0,444,4
1328.0,346,5
1328.0,9532,4
1328.0,194,2
1328.0,5508,5
4883.0,620,3
4883.0,8132,2
4883.0,3049,2
4883.0,6593,3
4883.0,1099,5
4883.0,5424,4
4883.0,5783,5
3008.0,5198,4
3449.0,8148,3
3449.0,7308,3
4869.0,383,5
4869.0,2379,4
2308.0,32,4
2308.0,125,5
4787.0,1956,5
4787.0,681,4
4787.0,1489,4
4787.0,2556,4
4787.0,2324,4
4787.0,3234,4
2585.0,5508,5
2585.0,444,4
4787.0,28,4
4787.0,349,3
4787.0,1261,4
4787.0,703,4
4787.0,675,5
4787.0,1139,4
4787.0,1498,4
4787.0,986,4
4787.0,2478,4
1702.0,6128,4
427.0,1090,4
427.0,1319,4
427.0,1506,3
1221.0,1021,5
4889.0,11,5
4889.0,46,5
815.0,516,4
815.0,315,2
4876.0,18,5
4876.0,24,5
4617.0,50,4
4617.0,85,4
4617.0,15,4
620.0,9854,2
3493.0,78,3
4797.0,270,4
3493.0,3835,4
4617.0,412,4
3493.0,3598,3
4653.0,495,1
3545.0,377,2
4853.0,5024,5
4853.0,885,2
4853.0,172,3
4853.0,508,4
4653.0,8021,5
4853.0,2632,1
4653.0,851,5
4653.0,3375,5
4653.0,4052,5
4797.0,5,2
4653.0,7785,5
4653.0,7410,5
4653.0,8728,5
4653.0,3250,4
4653.0,3304,3
4653.0,621,5
4653.0,999,5
4653.0,4658,5
4653.0,4815,4
4797.0,28,3
4797.0,531,2
4797.0,60,3
4653.0,40,4
4072.0,57,4
4415.0,1013,4
4415.0,863,4
4653.0,1853,2
4653.0,1255,4
3725.0,2097,3
4415.0,545,3
4415.0,1373,4
4415.0,386,4
4415.0,296,3
4553.0,6972,3
4553.0,120,4
4553.0,1718,3
4553.0,2054,3
4553.0,2270,3
4553.0,44,4
4553.0,1414,2
4553.0,221,4
4553.0,171,3
4553.0,76,3
4553.0,1088,4
683.0,186,3
683.0,495,5
4803.0,793,5
4803.0,373,5
4803.0,1258,3
4803.0,184,5
4803.0,7266,5
4803.0,1938,3
4803.0,117,4
4803.0,1196,4
4553.0,6505,4
4803.0,271,5
3596.0,43,4
3596.0,826,5
4803.0,245,5
1578.0,4633,4
1578.0,3417,4
4357.0,4633,3
4803.0,293,5
4803.0,2361,4
4329.0,413,4
4329.0,2026,4
4329.0,1584,4
4885.0,367,4
4784.0,2025,4
4902.0,4,5
4902.0,2,5
4902.0,25,5
4902.0,27,5
4902.0,24,5
4902.0,21,4
4902.0,18,5
4902.0,8,1
4902.0,5,1
4902.0,23,5
4902.0,26,5
4902.0,50,5
4902.0,10,5
4902.0,33,5
4902.0,32,5
4902.0,65,5
4902.0,58,4
4902.0,9,4
4902.0,29,5
4902.0,1515,5
4885.0,522,4
4902.0,4579,5
4902.0,4251,5
4902.0,4192,5
4885.0,3566,2
4902.0,3340,4
4902.0,3477,4
4902.0,3128,5
4902.0,2604,4
4902.0,1993,5
4902.0,2347,4
4902.0,1533,5
4902.0,1633,5
4902.0,1217,3
4902.0,898,5
4902.0,696,5
4902.0,205,5
4902.0,5290,4
4902.0,7260,4
4902.0,4820,4
4902.0,5928,4
4272.0,1398,4
4902.0,8269,3
3092.0,372,4
4903.0,284,4
4902.0,2701,5
4272.0,781,3
4272.0,187,5
4903.0,3027,4
4903.0,1299,4
4903.0,2274,4
4903.0,1250,4
3092.0,306,4
4902.0,512,5
4902.0,402,5
4902.0,2365,5
4902.0,3101,5
4902.0,2468,5
4902.0,167,5
4902.0,322,5
4902.0,377,5
4902.0,666,5
4902.0,282,5
4902.0,2170,4
4902.0,2674,4
4902.0,2514,4
4885.0,4118,5
4885.0,6079,4
4885.0,6838,4
3092.0,156,3
4902.0,53,4
3092.0,57,3
4902.0,2367,4
4902.0,5456,5
3092.0,115,5
3092.0,436,4
4902.0,2735,4
4902.0,5507,4
4902.0,5936,4
4902.0,3921,5
4885.0,3561,3
4902.0,4795,1
4902.0,3803,4
4902.0,2657,1
4902.0,2213,5
4902.0,3065,4
4902.0,4387,1
3092.0,2247,4
4841.0,6335,5
4902.0,2763,5
4671.0,1207,4
4902.0,5323,5
4902.0,4210,5
4902.0,5324,5
4902.0,7346,5
4902.0,2591,5
4902.0,6970,5
4902.0,1070,4
4902.0,1945,4
4902.0,5912,5
3391.0,1752,3
4877.0,3844,5
4877.0,89,4
4902.0,1255,4
2557.0,13,5
4877.0,4394,5
2557.0,903,4
4877.0,5809,3
2854.0,8045,4
4877.0,461,5
4877.0,150,5
4877.0,483,4
2557.0,58,3
2854.0,407,4
2854.0,453,4
4877.0,1648,5
2854.0,468,5
4877.0,3776,5
895.0,8432,3
895.0,5332,5
895.0,2453,3
895.0,2285,3
895.0,1593,4
895.0,1812,5
895.0,9074,4
895.0,5957,4
895.0,6601,3
4877.0,1167,4
895.0,4993,4
895.0,6536,4
895.0,5357,4
895.0,9434,5
4877.0,485,3
895.0,5147,4
895.0,9963,3
895.0,7824,5
4877.0,198,5
895.0,7258,3
895.0,593,5
895.0,5661,3
4877.0,225,5
895.0,1591,4
895.0,1629,4
895.0,722,3
895.0,528,3
895.0,1023,2
895.0,1119,2
895.0,949,3
895.0,1249,2
895.0,1362,2
895.0,510,3
895.0,1525,1
895.0,289,5
895.0,1431,5
895.0,1809,5
895.0,4460,4
895.0,3562,4
895.0,4578,5
895.0,5536,5
895.0,6873,5
895.0,8484,3
895.0,7383,4
895.0,9371,2
4902.0,48,4
4897.0,885,3
4889.0,2,4
4889.0,23,4
4889.0,18,5
4889.0,24,4
4889.0,8858,4
4902.0,5551,3
4889.0,3469,4
4889.0,104,5
4889.0,2128,4
4889.0,168,5
4889.0,100,5
4889.0,57,4
4594.0,7186,3
4889.0,8475,4
4849.0,3830,5
4849.0,212,5
4849.0,46,3
4371.0,417,4
4371.0,899,4
4371.0,265,5
2254.0,5283,4
4371.0,67,4
4906.0,8120,5
6840.0,3911,4
4906.0,233,4
6840.0,8188,4
6840.0,1055,4
387.0,1791,2
4906.0,4614,2
4906.0,217,4
2854.0,232,5
2854.0,612,4
2854.0,349,4
2102.0,40,4
2102.0,2773,5
2102.0,1909,5
4905.0,2914,4
4905.0,494,3
4905.0,1477,4
4905.0,1073,4
2878.0,6995,5
4847.0,5207,3
4847.0,7254,3
4847.0,6590,3
4847.0,4483,3
4847.0,1788,3
4847.0,6920,3
4847.0,9566,3
4847.0,1010,3
4847.0,6361,3
4847.0,780,3
4847.0,8978,4
4847.0,204,3
4905.0,46,3
4847.0,361,3
4905.0,4858,4
4847.0,232,3
4847.0,1698,3
4905.0,522,4
4905.0,268,4
4847.0,3597,4
4847.0,1096,3
4847.0,913,4
4905.0,6927,4
4905.0,8357,4
4905.0,100,3
4905.0,115,4
4905.0,883,4
4905.0,426,4
4908.0,11,4
4908.0,2815,4
4908.0,26,4
4847.0,1950,4
4847.0,6846,4
4847.0,5312,3
4847.0,1370,4
4908.0,9084,4
4847.0,1623,4
4847.0,8420,2
4847.0,7608,2
4847.0,9126,4
4847.0,3897,2
4847.0,2766,4
4847.0,3560,1
4908.0,1552,4
4908.0,9700,5
2544.0,115,5
2544.0,22,4
2544.0,33,5
2544.0,860,4
2544.0,1144,1
2544.0,2188,4
2544.0,1752,4
4908.0,4823,5
2544.0,212,1
2544.0,150,5
2544.0,1149,3
4908.0,3156,3
2544.0,186,5
2544.0,94,4
2544.0,1501,4
2544.0,7789,5
2544.0,11,3
2544.0,326,4
2544.0,81,5
2544.0,85,5
2544.0,8,4
2544.0,35,5
2544.0,741,4
2544.0,242,3
2544.0,495,5
4908.0,1858,4
3386.0,314,4
4908.0,3123,2
255.0,211,3
